,textID,selected_text
2218,ebb86c4db5,schwarzenegger proposes closing 220 state parks   http://bit.ly/mhkz0
2219,5bf798868a,http://twitpic.com/4wgp2 - bambi will eat you
2220,756d255e40,poor
2221,4d21d7611c,amazing
2222,131bc4a304,good
2223,0a2c386597,good
2224,71617c28b6,amazing
2225,656e4dfa55,sam can go shoot her self.
2226,fb08563a7b,bored
2227,5c04a86c88,yay!
2228,94c3127153,i kinda like not having a car but there have been situations lately where i have been prevented from participating due to my carlessness.
2229,226c11669d,annoying
2230,79e554fd60,good
2231,582e5d7420,pulled in all directions and not knowing where to go
2232,f18ed21359,i`m a senior. i should of been already.
2233,206aba0edd,"yea, someone is getting the best of me."
2234,1f2445122f,day
2235,ee100f96c1,using yahoo pipes to combine feeds - doable & reliable i guess
2236,e939fe583c,sometimes spam leaks in to the message board.
2237,a1f42c0c89, that`s odd as it`s on my lap  maybe that`s your cat o: s:
2238,2cebd75ed4, no cuz i feel the same way....
2239,5921dbcbf3,ugh
2240,e1db1eab6e,"finally x-men origins: wolverine arrived, time to play the game like a mad man, and then it`s time for the review  /patrick"
2241,982b1c05d3,love
2242,afd2159e57,thanks
2243,533d941f5f,chirstina said shes gunna twitter more ...no more partners
2244,38c4f74767, some of yr coworkers hogging the jukebox @ union jacks.
2245,f50fcc36b5,love
2246,676b733c57,buying pretty shiny beads and things  i feel quite girlish. http://elisem.livejournal.com/1473318.html
2247,1aa65233b0,cool
2248,f422f53b7f,best
2249,04887b5405,'can`t a stevie wonder?' gabe just called me sleepypants gaby.
2250,f7f3dc7102," no, new orleans.. been here since katrina .."
2251,081a4e8b31,"omg,"
2252,1f45286504,alix`s graduation party!
2253,6ed0958471,fantastic
2254,2132f07ca3,love
2255,6db884e1a8, how did you swing those? we didn`t get that close.
2256,9fb3633760,sucks
2257,5181eb11e4,thank
2258,13cad32c3f,#musicmonday nicest thing from kate nash
2259,41a86a9b67,i just need to sleep
2260,0b2ccf0b7e,jealous!
2261,6f91801792,lately i`ve been waking up with the sun in my face but not today..
2262,d8f089b479,_x it`s only on in glasgow
2263,ded636e263,"ha, the first request for sending a paper copy of my thesis"
2264,52d7fcfd39,not looking forward to driving in this storm.
2265,5acf4885d4,fun
2266,dfe5909132, imma miss dem kobe nd bron commrcials wen cleveland get knocked out doe  they wer funny
2267,59d4b58ebd,thanks
2268,b5cbb35228,wants new hair now! just so frank won`t talk to me
2269,ad1524a0c7,want to see him so badly
2270,0382b0a358,"  i was just thinking about how excited i am for you guys to move, but then i realized how sad i am to see you go."
2271,fe9c9f7f2f,really am sorry becausei was looking forward to it.. thought itd be fun  and u wanted to hear it.iowe u a beer.
2272,7a4f2f28ba,bad.
2273,4b3a5b41b6,..where is the song?
2274,b6cd695d48,"working... and attempting to keep squirrels away.............. squirels 1, jesska 0   i should stick to spiders"
2275,cd60606781,love
2276,32e183bbad,"s/s aus fshionwk- zimmermann,illionare,dhini + gail sorronda,romance was born,lisa ho,cassette society-loved the tutu, balmain ispired?"
2277,15e5ad39f3,crappy
2278,bfca4ba8ce,jealous
2279,062ffc4f0d,sad that will have to leave my beautiful apartment
2280,5bdecb0d75,is still craving for a cheeseburger.
2281,1b59763e81, you dont say
2282,a17703215b,good!
2283,a240940b31,good
2284,6c256de604, make it full girl 120%
2285,5955233380, heyy.  how are you?
2286,51be0f0a7c,radio royals am transmitter has packed up today... not good   anyone got a spare in your shed... lol
2287,11946e367a,good.
2288,5d9e44e6aa,just saw up  it was a cute movie (:passed by a place called a peasants kitchen. wtf? that names kinda sad
2289,a37538b291,expensive
2290,c9a52dee1f,won`t
2291,1dda981140,better
2292,35aa02c551,sorry!
2293,dbeef30a84,_bear i like you
2294,67381561f6,ugh
2295,3911f274d6,on the way back to dublin omg didnt hit the bed until 530  so i am so sleepy   but once again on the road back to good ole  dublin :-p ...
2296,ed84aa3983,i don`t wanna work a 10-hour shift today! i`d rather whisper sweet-nothings into the earpiece of a lady friend`s cellphone.
2297,822cf03d0d,internet
2298,670ce5e88e, when i have to make a decision like that i always choose black.....
2299,10022832ae,suffering
2300,7f8240f623, hey when are you next in the uk?
2301,f1776ec89e,day!!!
2302,2ea6cb3bd3,has got to go to work with a slight hangover gd nite thou
2303,877130d7e5,happy
2304,1937abbaac,"arms,"
2305,0a36e72ac2,staying home because i`m badass.
2306,e4fa21bd2f, really bad ones are also classic.
2307,cfd68d702e,i want it to be summer. now. why is it sprinkling still!?!?
2308,b5da09a0f6,wtf
2309,53a531c7b4,the voter paint just peeled off my skin. or maybe my skin just peeled off with the voter paint
2310,32739ec46e,wake~n~bake monday
2311,054d16c70d," i can`t say i`ve tried, but then again, i haven`t tried with a sword either   not yet, anyway."
2312,b1195a418c,day
2313,2d782345bc, testfest was weer een groot succes
2314,b8b975d265,stupid
2315,4b1e5d7c3a,@_youremyheroine :`( i really know how you feelin. i wish i could hug you
2316,5898290010, he not getting off early?
2317,39f74c5153,i`m going to estonia!  woohoo!!
2318,3949bb2591,_stjohn that`s what we hope for!
2319,ced0bb0d25,stupid
2320,5428d6a1dd,lost
2321,3f09fa2af2,my new site is stuck in the google sandpit now  test of my skills until it comes back out!
2322,cee062574a,thanks
2323,166332e48a,bored!
2324,8f25eabe4a,bless
2325,3c41934098,miss
2326,9c1e71d5e9,feel
2327,1cebd63a24,i`ve just about made it all the way round the park jogging. quite pleased for my 6th outing
2328,8e48929733,died
2329,6545e365a0,nice
2330,b221ecd789,birthday girl in the house!! tweet tweet suckas
2331,c28bdcf8dc,hurt
2332,43ee369d34,good
2333,9093f4a84f," the old blue g4 is too slow to code on nowadays, i have a laptop i`ve borrowed from work ++ lets me lounge while i browse"
2334,b432c9fadc,_ess since t will be away - come to tucson!!!
2335,87b8d7449f,saw the blink show from the tmobile party. i`m speachless
2336,36589d3c2d,homework. ew fml. should i pull an all nighter? i think i`m gonna have to again
2337,5055018a65," when u go, lmk. let`s go together"
2338,28013de754,perfect
2339,df82999f38,happy
2340,ccd4caa001,isn`t
2341,e10587e6de,hate
2342,d41721b745,two o`clock please come faster
2343,fc5de3287d,sad...
2344,96ed7455c3,_arcelay http://twitpic.com/4xvw2 - i got chased by a male chihuahua that looked like he was pregnant today  he was black and  ...
2345,1cf039efa9,walked home in the rain.
2346,ecfcc8230f,thanks
2347,3b5d1cc375, and  why are u two fighting.
2348,5dfc83d141,hope
2349,7a7f7181c7,great
2350,38d2b216c7,watching h&a! got new photos for myy room  waiting for ulise to get home.
2351,5f58dc8b36,i have been playing skate for two hours. now i need to get out and actually skate. but it`s too late
2352,b8332c63c9," if the drive is automatically ejecting supported discs (ie cd-r), and you can`t boot from a disc, it`s time for applecare"
2353,da62e66fac,worst
2354,d3ac1634fc,love
2355,ae5b8cf7aa,rofl - me too.
2356,2fe4f05a35,bless
2357,aee0796720,shame.
2358,5b6212874a," penguins win in ot, probably why you were busy.  one more game to win."
2359,49d708c7b8, dang i should have stuck with him in my fantasty picks
2360,360583f897,great
2361,123704488c,love
2362,3d22669847," eh, june 15th  are you going to the signing on the 18th, i think it is? x"
2363,a47a7599e3,   what are you designing?
2364,cbb9d08353,day:
2365,43cf42df19,love
2366,82319bb9ef,11:11 i made a wish
2367,0f7696a955,listening to maylene and wondering why cant i pull off as many cool southern metal licks as them
2368,5213af0cf4,poor
2369,c400b1fb2f, awe
2370,225e7973da, follow me??
2371,9a9fa3f033,love
2372,4bf04f6e67," ah!  gotcha.  well, i`m curious to hear what you thought of wolverine then. (if you actually went and saw it)."
2373,989ba2d8e7,good
2374,cb4adb2254,i wanna do something tonight after work.... but i dunno what...
2375,e4ecd62689,my car has an alarm & immobiliser so it makes it incredibly complicated and costly! i have no key code neither for the immobiliser.
2376,adb0fc398e,glad
2377,46ffb6bd0e, i think you should follow me. as i only have on follower. stalk me please
2378,20bf68a459, fingers crossed for you.
2379,e0f831f552,good.
2380,968910f054,"@ mgm grand, mraz on stage! no doubling back opener.  lots of old memories flooding back"
2381,5cc015ed85, not quite as much...hmmm products in us that are not in canada?? idk  do you have covergirl?
2382,380c3d243a,almost ready for new beta.... until we found a showstopping bug   please standby.
2383,489b7fc86b, *hugs* why?
2384,05198b8107,crying
2385,3c4cd5a819,sad
2386,d276268ebf,uh-oh...it`s becoming grey again out here. i hope it`s not one of those 'pop-up showers' on the way.
2387,78e07d2075, girl you know beauty has a price
2388,e7a714bd8a,my gawwddd ! 6 headshotss inna row? im on fyaaahhh!
2389,9c8ad0b932,it`s officially the start and the end of my summer. oh summer school
2390,f765bed159,sadly
2391,3e661b33eb,ill catch you at the very last second
2392,17029c297a,ugh.
2393,565e68ade9,going to bed...going back to korea tomorrow
2394,d4753cae10,hell
2395,601a57c65a, perhaps they see it as the twitter version of pulling someone`s pigtails? let me know if that works out for you.
2396,17bddf4bf3,i`m doing an advert 4 the make-a-wish foundation & i can`t find photos of kids looking close to death... that`s a good thing for the kids
2397,127260366f,hope
2398,42a95b10b3,only 5mins till my baby`s back from work
2399,9630a8a60e,need some pizza...can`t get out of office
2400,02b6664fc0,bollywood fims & egyptian tea
2401,74e71ffd48,"i am having serious cig craving... head for kitchen, let the non smoker weight gain begin"
2402,2bb3411362,seriously
2403,172b9d5155,hurt
2404,a3893b1fce,up and at`m   getting ready for work
2405,6bdaadbc09," hey kevin! yeah, this one`s gonna be a toughie for sure - not much sleep. oh well, only 8 hours to go"
2406,949020a350,oh no!!!!! it`s raining on our sea world parade  http://yfrog.com/0wvnpj
2407,d8d52d2cb2,i`m loving please don`t leave me by pink!
2408,63a1fa4db7,thanks
2409,8362ba6ae2,feel
2410,89d0e4972c,wish
2411,ac4f58fce3,happy
2412,e8641ec31d,cool
2413,a56416d946,love
2414,efbd798924,welcome
2415,eff365b5b5,"last day of the tv up-fronts w/ our colleagues from sydney, paris, london..."
2416,53e1fc3b18,"_tweets i wish i could be there to give you the biggest hug right now. i`m so sorry, i can`t imagine how painful it must be"
2417,e52e2ecfc5,good
2418,49c713c76d, is it the bit where hollie started crying?
2419,855545a974,hoping
2420,e96601d516,wow
2421,dd3d4c2edd,good..
2422,cb7163bb37, then stop staying out all night
2423,788e29ae5c,nice
2424,eaa096c532, i am soooo disapoointed i couldn`t make it  i will be there next time! glad it was productive.
2425,f602450df1,just joined twitter hehe
2426,63983dd792,"_dubbs curse you, igloo dwellers!!"
2427,1981e74a66,hope
2428,876bfcc38c,_lee i loveee and missss my annie!!
2429,a8d61ff137,oh my ex / room mate is moving out today
2430,a375a16694,is awake.  still feeling sick.     but i got the blog done at least. http://plurk.com/p/x17t9
2431,f420223044,take me with u eric
2432,75b9768faf,cool
2433,4c973ec65f,happy
2434,f554f3fa53,  i agree with  come to canberra! we are the raddest!
2435,ae12877dcb, skinny dipping with work colleagues?!  maybe not.  i`d never live it down with this lot!
2436,101bf94294, finished listening to last days of krypton`s audio book! loved it...so sad though...
2437,a1b12787c2, a rare treat b/c we`re rarely ap and at `em that early!  but we may make opening bell at the pdx farmers mkt a new goal.
2438,8645287c66,won`t
2439,c8384a0df6,thank
2440,60fbd17c2f," - i read that as follows: 'i`m a what?! what`d i do? yes, she is rather simple. i miss you dicks too...   '"
2441,51600bf195,"new chic just texted me saying 'thanks for the e-mail' but didn`t answer to my question, might need to look for newer chic now"
2442,94f0a2521c,sick.
2443,1c5ca67cf9," good grief! i can`t say much, i was driving home from martin through ike last fall. be interesting to hear what he says!"
2444,07b995a175,storming outside
2445,5664973d05, as a proper journo i would have to agree with you 100%!
2446,b1caa80c14,star
2447,5afa60036c,miss
2448,c0aee462ca,mom
2449,d4834cfc49,early mother`s day dinner with the  family
2450,ab6d4ad2fa," i don`t feel too bad, but not sure to what i should attribute that. could be cold & flu meds; nap; alcohol; or getting better..."
2451,54717dab38,"hahah,"
2452,80db97bacc, this picture made me cry  lol http://www.twitpic.com/671w1
2453,47617218fe, hooray!
2454,656a58ba47,"just hit the 3000 word mark for his geography notes, and i`m not even doing it for gcse? mean while i`ve done a page of history"
2455,03d9dd414b,bad
2456,4f2bf0e4b8,hey every1! do yesterday was my prom and it was the best. i wanna go back in time :] ima miss every  new picks up soon myspace.com/risound
2457,de20a4f9ba,what happened with her??? why is she being so wierd all of a sudden???
2458,ceab14b717,"heading to the office through a very quiet stockholm, at least its not sunny"
2459,c2645bfd2f,fail
2460,9f2322eb66,off tha internet now txt it
2461,19693f5997,failed
2462,d1732ef2a9,wrong
2463,fcb934b1ea,"longer,"
2464,acdd6596e6,im hungry and its cold
2465,f4c5160e40, learn two-headed boy by nutreal milk hotel
2466,0e3f632892,sorry
2467,0b8cd8a6a8,"sitting in an almost empty dorm, waiting for jordan to come to take some last things and say good bye. he graduates tomorrow."
2468,29d1f7e4f6,_srod shouldn`t you know your national holidays?
2469,264871e342,nice
2470,e4bb03893d,"hour til lunch, can`t wait. ima go to mcd`s"
2471,cab95c99b8,how the **** do 2833 songs fill an ipod that is supposed to hold 4000?
2472,d847cf8346,sad
2473,babe7f5404,is not ready for school yet!!!  http://plurk.com/p/wy69d
2474,63f47fb1e1,"jfc, it needs to be the 23rd. i will have been graduated, and i ended up getting awesome hook-ups for ftsk and rocket. so excited!"
2475,bc9097ade0,enjoy
2476,34ea29707a,feel
2477,cd00966e36,miss
2478,40d5393a6e,signing off for the night. watching 'the reader' and i`m sure i`ll snooze off at some point. good night all
2479,3db940a3d7," i`d be soo honoured if u cld chk out my beats, perhaps sm advice on wat i nd to do 2 improve da overall sound of my music"
2480,9a2c6ae21c,amazing
2481,fe584461ef,its weird how thinking about may 2nd totally changed my crappy mood to happiness...i miss  so much
2482,f7c49f422f,weird
2483,95dbb10a09,hopefully
2484,68e1b374ac,love
2485,bc3d152a07,"friday night magic last night, i lost so bad  i suck at draft"
2486,77de10258b,remmber time crisis ? try it on the #iphone
2487,7ea7deb09d,eyes.....
2488,4805e663c0,"have been writing since 6pm & i only have 300 words. can`t help but edit as i write. stop it, self! oh, i`ve also been researching too."
2489,85859d775f, i didnt know u guys have acc in fb hee
2490,f61a3d6393,"yeah, that didn`t last long.."
